Ambulance:24|87,51|117,91,39,156;238,88,33,95;40,84,31,114;8,86,26,155|87,51
Ambulance:25|87,51|292,77,45,150;45,72,44,86;214,71,42,82;116,71,47,120|87,51
Ambulance:26|87,51|168,81,40,127;38,74,38,88;157,71,34,88;59,74,29,87|87,51
Ambulance:27|87,51|192,66,53,96;183,62,52,156;170,60,49,155;293,57,50,152|87,51
Ambulance:28|87,51|110,91,72,155;232,95,69,140;118,99,73,91;135,100,72,135|87,51
Ambulance:29|87,51|272,96,33,155;142,99,29,116;50,98,23,106;137,96,22,98|87,51
Ambulance:30|87,51|57,88,24,100;47,85,23,139;154,84,21,111;83,85,18,102|87,51
Ambulance:31|34,81|182,34,86,119;141,31,88,145;193,32,92,115;239,35,92,86|34,81
Ambulance:32|34,81|184,38,80,129;25,38,83,140;258,40,84,99;191,38,87,162|34,81
Ambulance:33|34,81|2,38,76,81;67,37,72,126;212,39,71,108;244,40,68,128|34,81
Ambulance:34|34,81|174,32,74,121;100,29,75,83;123,27,72,157;21,25,73,86|34,81
Ambulance:35|34,81|52,26,83,121;93,27,84,79;30,24,85,139;265,21,84,115|34,81
Ambulance:36|34,81|219,42,78,86;165,46,78,90;186,49,76,139;257,48,82,75|34,81
Ambulance:37|34,81|133,32,69,159;87,32,67,157;227,34,66,70;155,36,69,120|34,81
Ambulance:38|34,81|162,23,78,103;121,23,75,157;53,24,70,100;152,30,63,147|34,81
Ambulance:39|34,81|18,34,97,142;71,31,98,92;195,26,97,77;199,24,95,96|34,81
Ambulance:40|34,81|42,20,84,114;28,17,82,84;76,15,84,75;12,15,87,103|34,81
Ambulance:0|67,70|285,70,82,155;284,75,80,135;160,77,76,124|67,70
Ambulance:1|67,70|298,80,74,153;78,83,75,78;139,83,79,130|67,70
Ambulance:2|67,70|63,61,85,89;242,61,91,97;200,62,96,169|67,70
Ambulance:3|67,70|164,54,61,89;33,54,58,113;144,53,55,86|67,70
Ambulance:4|67,70|194,48,64,95;266,51,59,147;189,57,54,144|67,70
Ambulance:5|13,41|275,23,52,136;213,29,57,109;51,38,57,120|13,41
Ambulance:6|13,41|188,30,35,138;269,37,34,169;111,42,38,103|13,41
Ambulance:7|13,41|85,1,28,99;48,7,16,152;203,5,14,132|13,41
Ambulance:8|13,41|253,2,56,108;226,3,70,111;65,5,69,144|13,41
Ambulance:9|13,41|254,25,22,133;222,25,21,129;120,29,20,150|13,41
Ambulance:10|13,41|55,30,24,97;274,31,24,167;96,31,16,154|13,41
Ambulance:11|13,41|114,13,7,83;201,10,2,93;77,7,11,141|13,41
Ambulance:12|13,41|105,40,49,78;124,41,50,149;231,42,49,84|13,41
Ambulance:13|13,41|175,45,44,87;132,51,41,114;197,60,42,103|13,41
Ambulance:14|49,20|180,39,13,156;102,38,7,104;173,41,5,164|49,20
Ambulance:15|49,20|263,34,16,164;104,26,12,146;146,26,11,100|49,20
Ambulance:16|49,20|299,67,22,165;125,68,22,136;276,69,19,84|49,20
Ambulance:17|49,20|11,59,9,144;98,60,3,100;289,61,4,99|49,20
Ambulance:18|49,20|259,62,30,77;112,63,35,162;250,62,41,110|49,20
Ambulance:19|49,20|215,66,10,138;134,66,5,164;260,72,6,124|49,20
Ambulance:20|87,51|79,92,28,103;1,92,25,93;29,93,24,141|87,51
Ambulance:21|87,51|281,78,29,96;84,76,30,82;4,80,16,131|87,51
Ambulance:22|87,51|20,56,47,112;166,43,55,161;58,38,54,95|87,51
Ambulance:23|87,51|69,83,84,157;70,84,90,149;92,86,94,142|87,51
Ambulance:24|87,51|172,99,77,163;5,95,82,115;3,93,87,153|87,51
Ambulance:25|87,51|62,83,14,117;252,82,13,162;282,80,15,153|87,51
Ambulance:26|87,51|211,94,16,115;167,98,18,97;177,97,4,164|87,51
Ambulance:27|87,51|113,92,90,144;6,91,94,147;295,90,100,136|87,51
Ambulance:28|87,51|208,86,5,97;15,93,5,80;277,98,3,109|87,51
Ambulance:29|87,51|74,87,99,156;245,81,99,109;171,87,99,115|87,51
Ambulance:30|87,51|109,78,9,154;207,76,9,73;140,30,6,99|87,51
Ambulance:31|34,81|190,27,91,107;256,15,96,133;279,3,94,169|34,81
Ambulance:32|34,81|179,48,86,152;196,52,85,161;271,53,87,127|34,81
Ambulance:33|34,81|297,41,69,124;264,40,63,136;223,40,61,117|34,81
Ambulance:34|34,81|127,43,94,107;41,46,95,91;14,40,100,112|34,81
Ambulance:35|34,81|290,15,78,149;240,14,76,132;86,11,78,168|34,81
Ambulance:36|34,81|273,11,79,162;153,8,80,124;9,9,75,101|34,81
Ambulance:37|34,81|255,10,85,143;13,2,84,90;60,2,87,122|34,81
Ambulance:38|34,81|35,2,84,113;23,3,93,93;46,2,94,114|34,81
Ambulance:39|34,81|91,58,97,146;149,58,100,123;247,68,95,137|34,81
Ambulance:40|34,81|220,2,94,159;185,70,94,127;187,74,93,89|34,81
